id;name;meaning;gender;origin;PeoplesCount;WhenPeoplesCount;Source
32190;Birj;tower;Male;Arabian;55;04.07.2016 22:24:25;myData.biz
32191;Birk;Birch tree;Male;English;6000;04.07.2016 22:24:32;myData.biz
32192;Birk;From a birch tree;Male;Scottish;6000;04.07.2016 22:24:39;myData.biz
32193;Birkett;Lives at the birch headland;Male;English;3000;04.07.2016 22:24:49;myData.biz
32194;Birkey;From the birch tree island;Male;English;395;04.07.2016 22:24:59;myData.biz
32195;Birkey;from the birch-tree island;Male;English;395;04.07.2016 22:25:06;myData.biz
32196;Birkhead;Lives at the birch headland;Male;English;641;04.07.2016 22:25:13;myData.biz
32197;Birkhed;Lives at the birch headland;Male;English;2;04.07.2016 22:25:19;myData.biz
32198;Birkita;Strong;Female;Celtic;2;04.07.2016 22:25:27;myData.biz
32199;Birley;From the cattle shed on the meadow;Male;English;837;04.07.2016 22:25:40;myData.biz
32200;Birney;Lives on the brook island;Male;English;2000;04.07.2016 22:25:45;myData.biz
32201;Biron;Surname used as a given name. Biron was the name of a character in Shakespeare's Loves Labours Lost.;Male;English;3000;04.07.2016 22:25:53;myData.biz
32202;Birr;From Birr;Male;Irish;2000;04.07.2016 22:26:00;myData.biz
32203;Birte;Splendid;Female;Celtic;2000;04.07.2016 22:26:09;myData.biz
32204;Birtel;From the bird hill;Male;English;201;04.07.2016 22:26:19;myData.biz
32205;Birtle;from the bird hill;Male;English;210;04.07.2016 22:26:27;myData.biz
32206;Bisgu;"&quot;Cares.&quot;";Female;Anglo;1;04.07.2016 22:26:31;myData.biz
32207;Bisgu;Cares;Female;Anglo-Saxon;1;04.07.2016 22:26:39;myData.biz
32208;Bishop;Overseer;Male;English;264000;04.07.2016 22:26:50;myData.biz
32209;Bishr;joy;Male;Arabic;588;04.07.2016 22:26:58;myData.biz
32210;Bitanig;From the preserving land;Male;English;1;04.07.2016 22:27:03;myData.biz
32211;Biton;myth name (son of a priestess);Male;Greek;3000;04.07.2016 22:27:12;myData.biz
32212;Bittan;Desire;Male;German;341;04.07.2016 22:27:23;myData.biz
32213;Bitten;Desire;Male;German;1000;04.07.2016 22:27:30;myData.biz
32214;Bitten;good;Female;Danish;1000;04.07.2016 22:27:35;myData.biz
32215;Bitya;Daughter of God;Female;Hebrew;83;04.07.2016 22:27:45;myData.biz
32216;Bixenta;victory;Female;Basque;4;04.07.2016 22:27:52;myData.biz
32217;Bjorn;pronounced;Male;"""norway,scandinavian""";21000;04.07.2016 22:28:01;myData.biz
32218;Black;Dark;Male;English;1000000;04.07.2016 22:28:08;myData.biz
32219;Blade;Wealthy glory;Male;English;28000;04.07.2016 22:28:16;myData.biz
32220;Bladud;meaning unknown;Male;Arthurian;13;04.07.2016 22:28:26;myData.biz
32221;Blaec;Black or white;Male;English;55;04.07.2016 22:28:33;myData.biz
32222;Blaecleah;From the dark meadow;Male;English;1;04.07.2016 22:28:39;myData.biz
32223;Blaed;Wealthy glory;Male;English;51;04.07.2016 22:28:50;myData.biz
32224;Blaeey;Blond;Male;English;2;04.07.2016 22:28:56;myData.biz
32225;Blagdan;From the dark valley;Male;English;31;04.07.2016 22:29:05;myData.biz
32226;Blagden;From the dark valley;Male;English;513;04.07.2016 22:29:14;myData.biz
32227;Blagdon;From the dark valley;Male;English;379;04.07.2016 22:29:23;myData.biz
32228;Blaine;slender;Male;Celtic;34000;04.07.2016 22:29:29;myData.biz
32229;Blaine;Surname of uncertain meaning.;Male;English;34000;04.07.2016 22:29:35;myData.biz
32230;Blaine;Surname of uncertain meaning.;Male;Scottish;34000;04.07.2016 22:29:43;myData.biz
32231;Blaine;Thin Surname.;Male;Irish;34000;04.07.2016 22:29:51;myData.biz
32232;Blainey;Slender;Male;Celtic;402;04.07.2016 22:30:03;myData.biz
32233;Blair;child of the fields;Male;Gaelic;127000;04.07.2016 22:30:08;myData.biz
32234;Blair;Field of battle.;Female;Scottish;127000;04.07.2016 22:30:15;myData.biz
32235;Blair;From tbe plain;Male;Celtic;127000;04.07.2016 22:30:23;myData.biz
32236;Blair;From the fields;Male;Irish;127000;04.07.2016 22:30:31;myData.biz
32237;Blair;from the plain;Male;Celtic;127000;04.07.2016 22:30:39;myData.biz
32238;Blair;from the plain lands;Female;Celtic;127000;04.07.2016 22:30:47;myData.biz
32239;Blair;Peat moss;Male;Scottish;127000;04.07.2016 22:30:55;myData.biz
32240;Blaire;Field of battle.;Female;Scottish;5000;04.07.2016 22:31:05;myData.biz
32241;Blais;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;9000;04.07.2016 22:31:19;myData.biz
32242;Blaisdell;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;2000;04.07.2016 22:31:29;myData.biz
32243;Blaise;A cleric;Male;Arthurian Legend;32000;04.07.2016 22:31:36;myData.biz
32244;Blaise;a cleric (thirteenth century);Male;Arthurian;32000;04.07.2016 22:31:43;myData.biz
32245;Blaise;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;32000;04.07.2016 22:31:51;myData.biz
32246;Blaise;Stutters;Male;English;32000;04.07.2016 22:31:59;myData.biz
32247;Blaize;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;2000;04.07.2016 22:32:09;myData.biz
32248;Blake;Black or white;Male;English;210000;04.07.2016 22:32:17;myData.biz
32249;Blake;Dark: dark-haired. Can also mean the reverse -fair: pale. Blakeman;Male;Scottish;210000;04.07.2016 22:32:23;myData.biz
32250;Blakeley;From the dark meadow;Male;English;3000;04.07.2016 22:32:32;myData.biz
32251;Blakely;From the dark meadow;Male;English;10000;04.07.2016 22:32:40;myData.biz
32252;Blakemore;From the dark moor;Male;English;4000;04.07.2016 22:32:49;myData.biz
32253;Blakey;Blond;Male;English;4000;04.07.2016 22:32:56;myData.biz
32254;Blamor;meaning unknown;Male;Arthurian;10;04.07.2016 22:33:05;myData.biz
32255;Blanca;White: shining. A variant of the French Blanche.;Female;Spanish;129000;04.07.2016 22:33:13;myData.biz
32256;Blanch;White;Female;French;8000;04.07.2016 22:33:21;myData.biz
32257;Blanche;White: shining.;Female;French;24000;04.07.2016 22:33:28;myData.biz
32258;Blanchefleur;White flower;Female;French;48;04.07.2016 22:33:39;myData.biz
32259;Blancheflor;White flower;Female;Arthurian Legend;32;04.07.2016 22:33:50;myData.biz
32260;Blancheflour;White flower;Female;Arthurian Legend;1;04.07.2016 22:33:51;myData.biz
32261;Blanco;Blond;Male;Spanish;171000;04.07.2016 22:34:00;myData.biz
32262;Blandford;Gray haired;Male;English;4000;04.07.2016 22:34:09;myData.biz
32263;Blandina;blonde;Female;Chamoru;832;04.07.2016 22:34:16;myData.biz
32264;Blandina;Flattering;Female;Spanish;832;04.07.2016 22:34:23;myData.biz
32265;Blane;Slender;Male;Celtic;4000;04.07.2016 22:34:33;myData.biz
32266;Blane;Variant of Blaine.;Male;English;4000;04.07.2016 22:34:39;myData.biz
32267;Blane;Variant of Blaine.;Male;Scottish;4000;04.07.2016 22:34:47;myData.biz
32268;Blaney;Variant of Blaine.;Male;English;4000;04.07.2016 22:34:57;myData.biz
32269;Blaney;Variant of Blaine.;Male;Scottish;4000;04.07.2016 22:35:03;myData.biz
32270;Blanford;Gray haired;Male;English;875;04.07.2016 22:35:13;myData.biz
32271;Blanford;gray-haired;Male;English;875;04.07.2016 22:35:19;myData.biz
32272;Blar;From the fields;Male;Irish;386;04.07.2016 22:35:28;myData.biz
32273;Blas;Firebrand;Female;German;31000;04.07.2016 22:35:37;myData.biz
32274;Blas;Stutters;Male;Spanish;31000;04.07.2016 22:35:43;myData.biz
32275;Blasa;Firebrand;Female;German;361;04.07.2016 22:35:53;myData.biz
32276;Blasa;Stutters;Female;Spanish;361;04.07.2016 22:35:59;myData.biz
32277;Blase;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;3000;04.07.2016 22:36:08;myData.biz
32278;Blathma;Flower;Male;Irish;0;04.07.2016 22:36:15;myData.biz
32279;Blathnaid;Flower;Female;Irish;294;04.07.2016 22:36:27;myData.biz
32280;Blayne;Slender;Male;Celtic;3000;04.07.2016 22:36:33;myData.biz
32281;Blayne;Twin;Male;English;3000;04.07.2016 22:36:39;myData.biz
32282;Blayne;Variant of Blaine.;Male;Scottish;3000;04.07.2016 22:36:47;myData.biz
32283;Blayney;Slender;Male;Celtic;1000;04.07.2016 22:36:56;myData.biz
32284;Blayze;A spitfire.;Male;American;701;04.07.2016 22:37:05;myData.biz
32285;Blayze;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;701;04.07.2016 22:37:11;myData.biz
32286;Blaze;Lisp: stutter. Blaise Pascal was a brilliant seventeenth century child prodigy: mathematician: scientist and philosopher who invented the calculating machine and hydraulic press before dying at age thirty-nine.;Male;French;36000;04.07.2016 22:37:20;myData.biz
32287;Blaze;Stutters;Male;English;36000;04.07.2016 22:37:27;myData.biz
32288;Bleecker;bleacher of cloth;Male;Dutch;1000;04.07.2016 22:37:37;myData.biz
32289;Bleoberis;meaning unknown;Male;Arthurian;2;04.07.2016 22:37:44;myData.biz
32290;Blerung;Blessing;Female;Anglo-Saxon;0;04.07.2016 22:37:51;myData.biz
32291;Blessing;Consecrated;Female;English;30000;04.07.2016 22:38:00;myData.biz
32292;Bletsung;"&quot;Blessing.&quot;";Female;Anglo;4;04.07.2016 22:38:09;myData.biz
32293;Bletsung;Consecrated;Female;English;4;04.07.2016 22:38:15;myData.biz
32294;Blian;Thin;Male;Irish;52;04.07.2016 22:38:27;myData.biz
32295;Bliant;Healer;Male;Arthurian Legend;4;04.07.2016 22:38:34;myData.biz
32296;Bliant;healer (thirteenth century);Male;Arthurian;4;04.07.2016 22:38:39;myData.biz
32297;Bliss;"&quot;Happy.&quot;";Female;Anglo;42000;04.07.2016 22:38:48;myData.biz
32298;Bliss;Happy;Female;Anglo-Saxon;42000;04.07.2016 22:38:55;myData.biz
32299;Bliss;happy;Male;Anglo;42000;04.07.2016 22:39:03;myData.biz
32300;Bliss;Happy;Male;Anglo-Saxon;42000;04.07.2016 22:39:11;myData.biz
32301;Bliss;Happy;Male;English;42000;04.07.2016 22:39:19;myData.biz
32302;Bliss;joy;Female;English;42000;04.07.2016 22:39:28;myData.biz
32303;Bliss;Joy: cheer. Used from medieval times.;Female;English;42000;04.07.2016 22:39:35;myData.biz
32304;Blisse;Joy: cheer. Used from medieval times.;Female;English;154;04.07.2016 22:39:46;myData.biz
32305;Blithe;Cheerful;Female;English;874;04.07.2016 22:39:54;myData.biz
32306;Bliths;Joy;Female;English;6;04.07.2016 22:40:01;myData.biz
32307;Blondell;Fair-haired: blonde. Variation of the Spanish Blandina meaning flattering.;Female;English;2000;04.07.2016 22:40:10;myData.biz
32308;Blondell;Fair-haired: blonde. Variation of the Spanish Blandina meaning flattering.;Female;French;2000;04.07.2016 22:40:15;myData.biz
32309;Blondelle;Fair-haired: blonde. Variation of the Spanish Blandina meaning flattering.;Female;English;362;04.07.2016 22:40:26;myData.biz
32310;Blondelle;Fair-haired: blonde. Variation of the Spanish Blandina meaning flattering.;Female;French;362;04.07.2016 22:40:31;myData.biz
32311;Blondene;Fair-haired: blonde. Variation of the Spanish Blandina meaning flattering.;Female;English;11;04.07.2016 22:40:41;myData.biz
32312;Blondene;Fair-haired: blonde. Variation of the Spanish Blandina meaning flattering.;Female;French;11;04.07.2016 22:40:47;myData.biz
32313;Blossom;Fresh;Female;English;21000;04.07.2016 22:40:56;myData.biz
32314;Blostm;Fresh;Female;English;2;04.07.2016 22:41:04;myData.biz
32315;Bluinse;White;Female;Irish;1;04.07.2016 22:41:11;myData.biz
32316;Bly;Tall;Female;Native American;5000;04.07.2016 22:41:21;myData.biz
32317;Blyana;Strong;Female;Irish;1;04.07.2016 22:41:28;myData.biz
32318;Blyss;Joy: cheer. Used from medieval times.;Female;English;367;04.07.2016 22:41:38;myData.biz
32319;Blysse;Joy: cheer. Used from medieval times.;Female;English;23;04.07.2016 22:41:47;myData.biz
32320;Blyth;Merry;Male;English;9000;04.07.2016 22:41:53;myData.biz
32321;Blythe;"&quot;Happy.&quot;";Female;Anglo;15000;04.07.2016 22:42:01;myData.biz
32322;Blythe;Blithe: lighthearted: cheerful;Female;English;15000;04.07.2016 22:42:07;myData.biz
32323;Blythe;cheerful;Female;English;15000;04.07.2016 22:42:15;myData.biz
32324;Blythe;Happy;Female;Anglo-Saxon;15000;04.07.2016 22:42:23;myData.biz
32325;Blythe;Merry;Male;English;15000;04.07.2016 22:42:31;myData.biz
32326;Bo;Nickname made popular by actress Bo Derek.;Female;English;291000;04.07.2016 22:42:40;myData.biz
32327;Bo;precious;Female;Chinese;291000;04.07.2016 22:42:47;myData.biz
32328;Boadhagh;meaning unknown;Male;Celtic;0;04.07.2016 22:42:55;myData.biz
32329;Boadicea;A queen of the Iceni Victory;Female;Anglo-Saxon;180;04.07.2016 22:43:06;myData.biz
32330;Boarte;Son of Arthur;Male;Arthurian Legend;7;04.07.2016 22:43:13;myData.biz
32331;Boas;Swift;Male;Hebrew;12000;04.07.2016 22:43:21;myData.biz
32332;Boaz;Swift;Male;Hebrew;11000;04.07.2016 22:43:29;myData.biz
32333;Bob;Abbreviation of Robert.;Male;English;643000;04.07.2016 22:43:37;myData.biz
32334;Bobbi;Modern diminutive of Roberta and Barbara.;Female;English;27000;04.07.2016 22:43:44;myData.biz
32335;Bobbie;Abbreviation of Robert.;Male;English;29000;04.07.2016 22:43:52;myData.biz
32336;Bobby;Abbreviation of Robert.;Male;English;185000;04.07.2016 22:44:00;myData.biz
32337;Bobo;"Fante of Ghana name meaning, &quot;born on Tuesday.&quot;Also a Ewe of West Africa name meaning &quot;be humble.&quot;";Male;African;40000;04.07.2016 22:44:08;myData.biz
32338;Boc;Male deer;Male;English;19000;04.07.2016 22:44:16;myData.biz
32339;Bocleah;Lives at the buck meadow;Male;English;0;04.07.2016 22:44:23;myData.biz
32340;Bocley;Lives at the buck meadow;Male;English;2;04.07.2016 22:44:32;myData.biz
32341;Boda;Herald;Male;English;8000;04.07.2016 22:44:40;myData.biz
32342;Bodaway;Fire maker;Male;Native American;7;04.07.2016 22:44:48;myData.biz
32343;Boden;Blond;Male;Celtic;8000;04.07.2016 22:44:57;myData.biz
32344;Boden;Messenger;Male;Anglo-Saxon;8000;04.07.2016 22:45:03;myData.biz
32345;Bodgan;gift of God;Male;Romanian;42;04.07.2016 22:45:15;myData.biz
32346;Bodi;God bless the King;Male;Hungarian;5000;04.07.2016 22:45:21;myData.biz
32347;Bodiccea;A queen of the Iceni Victory;Female;Anglo-Saxon;3;04.07.2016 22:45:27;myData.biz
32348;Bodicea;"&quot;Victory, also queen of the Iceni.&quot; Some variants are Bodiccea, Bodicea, Bodicia, Boudicca, and Boudicea.";Female;Anglo;6;04.07.2016 22:45:36;myData.biz
32349;Bodicea;A queen of the Iceni Victory;Female;Anglo-Saxon;6;04.07.2016 22:45:43;myData.biz
32350;Bodicia;A queen of the Iceni Victory;Female;Anglo-Saxon;13;04.07.2016 22:45:53;myData.biz
32351;Bodil;commanding;Male;Danish;3000;04.07.2016 22:46:01;myData.biz
32352;Bodil;glacier;Male;Danish;3000;04.07.2016 22:46:07;myData.biz
32353;Bodwyn;brother of Mark;Male;Arthurian;9;04.07.2016 22:46:16;myData.biz
32354;Bodwyn;Brother of Mark;Male;Arthurian Legend;9;04.07.2016 22:46:23;myData.biz
32355;Body;Blond;Male;Celtic;273000;04.07.2016 22:46:32;myData.biz
32356;Boell;Hill dweller.;Male;German;1000;04.07.2016 22:46:41;myData.biz
32357;Boethius;myth name;Male;Greek;128;04.07.2016 22:46:52;myData.biz
32358;Bogart;Bowstring;Male;German;8000;04.07.2016 22:46:57;myData.biz
32359;Bogdan;Gift from God;Male;Hebrew;173000;04.07.2016 22:47:04;myData.biz
32360;Boghos;Armenian form of Paul (small);Male;Armenian;294;04.07.2016 22:47:15;myData.biz
32361;Bogohardt;Bowstring;Male;German;1;04.07.2016 22:47:19;myData.biz
32362;Bohannon;Son of Owen.;Male;Irish;5000;04.07.2016 22:47:28;myData.biz
32363;Bohdan;Gift from God;Male;Hebrew;13000;04.07.2016 22:47:36;myData.biz
32364;Bohdana;given by god CHARLOTTA;Female;Russian;1000;04.07.2016 22:47:45;myData.biz
32365;Bohort;Uncle of Arthur;Male;Arthurian Legend;8;04.07.2016 22:47:54;myData.biz
32366;Bohort;uncle of Arthur (thirteenth century);Male;Arthurian;8;04.07.2016 22:48:00;myData.biz
32367;Bohumil;God's peace;Male;Czechoslovakian;879;04.07.2016 22:48:09;myData.biz
32368;Bokhari;Malian name.Meaning unknown.;Male;African;3000;04.07.2016 22:48:16;myData.biz
32369;Bolaji;Yoruba of Nigeria male name. Meaning unknown.;Male;African;6000;04.07.2016 22:48:25;myData.biz
32370;Bolton;From the manor farm;Male;English;95000;04.07.2016 22:48:32;myData.biz
32371;Bomani;warrior;Male;Egyptian;451;04.07.2016 22:48:41;myData.biz
32372;Bond;Tied to the land;Male;English;203000;04.07.2016 22:48:49;myData.biz
32373;Bondig;Free;Male;English;28;04.07.2016 22:48:58;myData.biz
32374;Bonie;Good;Female;English;1000;04.07.2016 22:49:06;myData.biz
32375;Boniface;name of a saint;Male;Anglo;11000;04.07.2016 22:49:13;myData.biz
32376;Boniface;Name of a saint;Male;Anglo-Saxon;11000;04.07.2016 22:49:20;myData.biz
32377;Bonifacio;Benefactor;Male;Spanish;18000;04.07.2016 22:49:29;myData.biz
32378;Bonifacius;does good;Male;Dutch;565;04.07.2016 22:49:39;myData.biz
32379;Bonifaco;Benefactor;Male;Spanish;12;04.07.2016 22:49:50;myData.biz
32380;Bonita;Pretty little one.;Female;Spanish;55000;04.07.2016 22:49:52;myData.biz
32381;Bonnar;Debonair;Male;Irish;1000;04.07.2016 22:50:01;myData.biz
32382;Bonni;From the French bon meaning good. In Scottish usage bonnie means pretty or charming.;Female;Scottish;3000;04.07.2016 22:50:09;myData.biz
32383;Bonnibelle;From the French bon meaning good. In Scottish usage bonnie means pretty or charming.;Female;Scottish;62;04.07.2016 22:50:21;myData.biz
32384;Bonnie;From the French bon meaning good. In Scottish usage bonnie means pretty: charming: beautiful..;Female;Scottish;123000;04.07.2016 22:50:24;myData.biz
32385;Bonnie;Good;Female;English;123000;04.07.2016 22:50:31;myData.biz
32386;Bonnie;Sweet;Female;French;123000;04.07.2016 22:50:39;myData.biz
32387;Bonnie-Jo;From the French bon meaning good. In Scottish usage bonnie means pretty or charming.;Female;Scottish;185;04.07.2016 22:50:51;myData.biz
32388;Bonny;From the French bon meaning good. In Scottish usage bonnie means pretty: charming: beautiful.;Female;Scottish;18000;04.07.2016 22:50:56;myData.biz
32389;Bonny;Good;Female;English;18000;04.07.2016 22:51:03;myData.biz
32390;Bonny;Sweet;Female;French;18000;04.07.2016 22:51:11;myData.biz
32391;Bonny-Jean;From the French bon meaning good. In Scottish usage bonnie means pretty or charming.;Female;Scottish;18;04.07.2016 22:51:21;myData.biz
32392;Bonny-Lee;From the French bon meaning good. In Scottish usage bonnie means pretty or charming.;Female;Scottish;57;04.07.2016 22:51:31;myData.biz
32393;Boone;Good: a blessing. American frontier hero Daniel Boone.;Male;English;63000;04.07.2016 22:51:36;myData.biz
32394;Boone;Good: a blessing. American frontier hero Daniel Boone.;Male;French;63000;04.07.2016 22:51:43;myData.biz
